#,dishSoapNoPrice,dishSoapWithPrice,coffeeNoPrice,coffeeWithPrice,handSoapNoPrice,handSoapWithPrice,toiletPaperNoPrice,toiletPaperWithPrice,laundryNoPrice,laundryWithPrice,cleaningSprayNoPrice,cleaningSprayWithPrice,juiceNoPrice,juiceWithPrice,riceNoPrice,riceWithPrice,toothpasteNoPrice,toothpasteWithPrice
moewzvyh1nmnmgwla0t54c4moewzvyhg,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
nqg9kiyerj778spiz6nqg9sdzcgnmpmm,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
kbcxpjoyfz61m7geatnkbcxpjo6rmaf5,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
bpagfx5mt3p2du00982ebpagfxj0vc8q,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
ppyq29qw4fpc9jw7r9e21nrp5c9jwtq9,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
ele85kiavudmssfiaele8t9sgya0ff88,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
bm6pcb18mhuukowv2ucqbm6pcrs3i8p0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
ese259bth77sfrh2oxmqdtiese259bn8,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
gk4hgepqbtpz9mw7gk4hgdxr9w0349r4,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
v9cugdde5uhq89rkvuav9cugpglse9f0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
igbuujobihhlyfky7s3igbuu91ahwvn6,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
wvz4lq8zuc0d9mu800mcwvz6drzxh584,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
agcelqn9a5c6ueat20zagceamgoviowr,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
egxkiz089fpvpxeoegxkiz5y98wdtwg9,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
nepde7jqgsfksp19nepde7odt4p5r7fv,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
o2r5ibmf33xhhu8s3z3zso2r5ib7pi3d,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
wxw52gdninpey5h4ud7rkowxw52gdrkw,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
0g6shs9jl8qwq6ee0g6sh64zzishpzpk,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
2nqxpipo64q6qjp2nqxy5bn1g9slpq57,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
1tfp1yh9yvi6xsq3if4tn1tfpdg2k1ek,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
89bs11gzq2k7126j89b8nsrkilzibe6q,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
z9t046irffo6x5mz9t0idpi1z6f6eyph,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
178tizt4lwrmph0vs4178tiz96rkuuh6,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
3eh6l3rplnlao47lro3eh6fmpwyzgblg,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
911vjkv0diry13etcjruf911vjkv1jsk,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
mee1c3v5e1rrwt4sw5xlmee1cp7m20b1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
cla7hphg2evq63ydcla7hpsxu4rj4uhh,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
fw2rmq9n6yvcbxa37ke0csfw2rmq99q7,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
b0wzcecuv6okfvyzzb0wzfwmawzla3dc,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
e69w2knq7lhuukp5bve69w2zv75jvuyt,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
ub2gstbz30zzc0kwgubh1ovtlmqlmdlx,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
yuzrh4r77mcddjw90yuzr0rjn0jzn6kb,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
jj43tjemweqwpls3jj4cfulx9p3ihw43,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
smtur7lvdsnxq2fydn6htusmtur7aitf,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
b6kd943oyykma2azb6kd9erbyftl4xg4,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
efnra9e5nrm7unu90342yefnra9w59l4,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
2li8wiqf4ycdg2zxz82d2li8wigqzvo3,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
ofycbrz2w00hq9eobkbrlotofycbmrvl,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
587efn586yl28x5s9587efncva6jhhjs,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
yzl3o2fyet8kptvt7umyzl39un6a7osv,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
5utt53gfjoeu4mbm6zo65utt9j0bd4li,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
yammi8hp3okm5b12yammi1b97h0y0sq7,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
2itdmwwba4u0dj9g32itdb7v95cxerkb,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
hhqmki8t26ib5yhhqm45tx3a99byeg9m,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
7rklur0eiba66wv0fce4y7rkluril3vv,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
1j94l1u04boxyjs90c4u1j94l1uxowir,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
1t1gbokspx0gs4zc81t1gbokspmjso0l,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
dr7vfmg6qij5hz7dr7gbssnvhl95n3mr,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
niehpfewo22ytefrw1thniehpfewi9zk,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
255l43d6kj2gsoj252hanm9f15p8usna,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
9abjc47r4cywldpl049abjyroiy6lc7a,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
zue0zbn7so1jq8dk8xzue0zaip4r4q5n,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
s94ucaaysgls94uu13lrx4bhr2kbu132,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
66xhjypguqz1xbpehvouww66xhjyppwh,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
xounhcv7cze1r8o7dcnxxounhcv7qas7,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
mmlpu9iddizi48iogpemmlpvy4i343qg,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
yob09th6rkg3opzuoluyoezdl3sw9hln,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
ojkfyp0wmega3yfho4osojkfypx37bwf,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
qg4psiv6ayui5i0qg4psnkx1aeyg95jj,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
zb6rj4oqbsqq3mnvznt2ywzb6rj4ogh4,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
b3bj2v38955v8l6mvb3bj2va6t3daqjz,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
w036einzg3zm5dtxvw03s6a7a2c6sxu9,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
15qnqbeqk6fb9a15qnzpv5xeyhteuju8,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
jci3pte0c1qqv074dnpsjci3pti21kiy,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
t27f6cd4ld2l8t25sub6gmyz4k25v4ko,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
mdoagszq1rs76tk7lesymdoagibv7idb,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
ihf3r1k8gynuyo49tqcdf4gihf3ra2dv,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
k0wcoirm47ig1qyy3uht27k0wcoi4yo5,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
zyep48t21qy21plzqjthzyep48f4nhfr,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
5rzt72u84v23gjd7cthm5rzt72v5zv4r,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
dtb2mzyd1f4fj7o5b2dtb2b3b21whbpv,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
a2vslnznb00a2vslh4x5i6h1dkd41ti2,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
h4zqe5zzpq1331j63h4zloc7smbjmzxg,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
qh634wjucyu11d0kqh634tfmtkm8ascx,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
6a3gofcyvtcfeefqn06a3g4na4plb8xx,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
by1sxyfvhh8yxt8tgbgby1slmj5hjjq3,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
l8nkc6m83lc0tv8l8nkckyiyworu6mq6,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
jbqfa4jf23xnlzg8ozsjbqfa9w2vquia,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
ok6chadgfj39jmr4xfh9fok6chvjhqi6,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
vom0v4rn7b0kfzmavom0rcz85pe3nrai,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
0vygd3uwwzkvqhjd1r0vyf9s1mtl324o,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
7bhkmgvdyio9ufzl1d7bhkr1tsvd14kg,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
t9oz550oukxu5t9oz9wj8khlzx6tf62n,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
psqvug1b2gg04psq3nlu9ovi2f2q79ug,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
wrdunocstr2mrh65v8bwrduno8inpir9,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
2vlgpccx8aj32vlgk1wcx2vyapfo0m6m,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
x1q67vq3z0fx1qcqj2y65cqq69pnxsyr,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
awqc7if0u1jz4f95wawq9mp75p9smv42,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
bz3r1t066hqmdtcoq4bz3r1tj9ggwbax,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
m38yv2jzhadjlavg7ebm38yv9z9vgza6,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
6mc3mjb6xeciexggq6mc19b4su4v6k3j,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
i9sn44q6flydl5fh370i9sn45uccth0o,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
z60q8ynppufjrteffdwn3z60q8ynp766,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
7qgqxyjxuldjcp99two7qgqx116kl82m,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
45i1hl0ljsdwflqi45i170ge0i4f9wcr,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
f5yn6xx01sxf0otf5yn6g1ay0crgpb74,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
7vb9qy16jct0vqfmjgr1k7vb9q0bm3ku,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
fk2v7ybwusruckfk0r6v5sv5wyss796b,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
kagbevuwoiswmv62rxkagbev41hwcws7,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
zaj3b37i630z8t9ynvpyzaj3b37t2slq,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
vfmn4b5084fu44a2eknnjz2vfmn4b50o,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
n8siswgh07h3vqn3mtw1n8siswg2tosv,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
lgcz922u0msi954v4injlgcz92tz3d61,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
jqzj7eowwldtco3fifz6jlgjqzj7ejj1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
5pyxi8mof5pyvna14agbigq62fcei1wq,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
4plc9px4ufwvkiij4plc9p4kvg9jbs22,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
mfih3n5cie4dfsgyfbiwpmfih3n4tva8,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
yfpjabia777j8mw3qad25ior5yfpjabd,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
xb5zrco28iznd1uxb5zriwyx0b5xhowl,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
okp2kfhpks3tajo4inv2zokpb1y68t2o,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
rppt2sij5le9u1pnxdcmu1rppt2sih5k,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
gfzeubkfu3fs9ra0lxfusgfzeukara71,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
78txb9f8qgv1mtwi378tz1ztiewxfasi,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
d6atq9cknjyvspyloowgd6atujdxe5lk,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
ho9s4qettju3nrdlpbbho9sajyib6xb7,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
1ckk139vq6h83vj1ckh7m6nh4oadtxdk,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
8sr1t00nmr2rpwk8sr1tp7x3om6cs4ba,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
stqygg7rznl5hzlostqyuxd63mz821h8,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
khsjl28ia8xfxh8nmjkhsjl2zn1a9p44,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
ghvodoyrnxeif792ghvo96awchi1w01e,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
zqqsrvz2d1s5mclrrlwfruzqqsrvsw1f,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
d697cvux17qypw7fhlmgd697cvuxy8z3,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
6fboamh3axa8pwg2r6fbzkqfmdxc1cxr,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
7l4ch5p0trqawhxolh34n7l4crygj7l0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
e7e6z9uk2bom5vkze7e6ndv13mqsqg0m,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
gvt9abaxknswakn216cj6gvt9abaxkm0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
b5nsgdx75qlhyi5jahb5n2362bmkeuun,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
r8ufyjzi6ini4hmzeycr8ufyjiixlzm0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
wqw9k2ljwlh13qwgjwqwlsxo3vj5cybj,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
it9ufgsmkatdzrjs8it9ugo03h4lpei9,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
arisz6k3is5rfx0idqqvarisz6k88ios,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
x87ea5gdw04f7p2m2lx87ea9cvy0w2cd,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
pl19nj13ciqpmjl7ofxgxg7v39cahwmj,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
xi3i8ujaggf6m77vdwxi3i89gw7sp5xf,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
na1jwz27undh9vjjna14mtamwmeif551,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
wyomlkp4xr6sfkoiwyomlo5scu0p6ngi,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
6dq5btn1h2fdgvu6dqt8hm2xsxldk06j,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
858uds43sud9n84ai1kup858udiky5kz,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
hwvax5r7hpv94s5emtuhwvax577nig1h,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
lcmk2jb7uskbpkjfolcmk2c2swgmeskw,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
mu08pjsjl52bdqky1mu0tynnw5f7v51e,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
g94vk3qk2roafsnkg94mm2xkxnozhdrc,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
uoj2e7qu3vuuhrp274uoj2eogyii9wjh,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
j3b401td38w93nzz7cj3b401tdepbv9e,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
xugfaep4bu0tmfl9ughp2jqpxugfaepv,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
l42v3eox6zehf0yu8l42v3z1v6ftpjaw,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
3vvlayshl2l2xhkisx9g3d3vvla2hfmv,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
1v5ofghwgxia44qo7t41v5ofixpnbf5l,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
g8ai959693upb21zrc4blg8ai959z4nf,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
9q5rxyjabpf5s2ivn9q5rxyj4eitmyp5,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
w7dm4kizsgyhz2k9agx1gw7dm4ktsicz,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
g5pwuu6om4iou4qdit7mng5pwuuyxk1p,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
ekrp5xo1jm2y32ma30ekrp5x8oph8563,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
8tzrnityqbxasz8tzriq5rg6t6481z9b,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
p2aaqauc24dp2her3fp2aasd4a9p59o5,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
1smniqon7f5gb3c8y1smniqbcjf9b3s2,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
if2kuuamzulrh3r2c82jif2kuua92iy6,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
mqx82a7yr4kd146ikmqx82lpcbj6uf9o,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
w5h74718z30k5mf2kw5h6awufpzfec8y,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
hldamgv43vczn1zhldamqy63c84rkjpq,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
6uxfwbkgpoc99xxupnt6uxfw2l7f38cx,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
o44mob90v55qx1nasvo44mosrx5mp4ke,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
kc8o8g1p3cpr0odrmwc0kc8o8p25b7aq,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
tf55xnkjuoa38oxpetf55xnqon8lpyk6,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
35jzk3tt6h9wvemsq35jy12ppuqv83dy,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
rjtcsiruds6igeshrjtcsly2c7zaxgaq,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
vxgajbwp27mj83gzvxgajbacz1ek232c,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
izbnu72q73h99ostn9pafr3izbnu72uo,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
ujhwqfjxe2e0jwcujhwq4wnl4t53g7mb,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
hcrrybbv5bmkkjbp0hcrswooi31o1mpq,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
01pg3c709yof4j644t01pg36zijm6sm8,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
ll521blbujtj4mlo4fll521bgtzx3l94,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
q1zak89fhcdrub77q1z92qrgk2pavudx,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
hgtbqc6uetisc2sz39hgtbqcnwv00k9z,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
a9z733lgwpw60av58a9znmdvkuvkxorl,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
ygmdksfd7s3afygmdptgfe0brtxdozjp,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
r8uyl6jkxqz9ww42l5r8uyl06jurfo10,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
g0czmery9lgcb8qw2yg0cz0awjnygw4d,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
nfzgfzsy88bhjq7qcnvnfzgfzsqde2j6,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
21gqxs9mrzj391zfq1s7bwa5nw21gqxs,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
3ri76zxmawl6sfl5qpjzz4l3ri7okpk1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
g4z4lbdnfhs1lk8g4z42t6vytu89lzfa,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
06rob9klfplvgygihhp06rokmxhlsbpc,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
9ycuod6xlqgnsb99ycuo8nyn3zpzam5y,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
z4t7m7139pq3sq7oxf5spuz4t72u12x6,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
iulkyf9yac1pk01iulktro3qvlu99sc8,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
s33c3unmmy32ys8s33c35negwr5p45li,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
9b7dkwyyq02pgzqlps9b7dkwyyk357kf,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
7gymnaom93iem9jsvfarmya17gymnaos,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
1e2vx68fsx0xgnzzxy1e2vx6tecsya0e,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
ilb7iberjstubni7a68ilb7if71dudmp,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
k496pprwhgc9d651k496i587byqybemg,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
jtm2id6odhggmjtm2otqwb0foqnz8mo3,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
vvj3215925egyhc8cfvvj321nx54fge3,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
es5p27dwv1a0876tupk2nes5p27datw1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
dmow5wm5dcjc7yvtledmow5evn9rlz69,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
delwml98dpx872rdelwmljx317sk3nx9,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
nnafddeujb6y3ysch5ymnnafdfmsdsyw,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
p2pwz5i6qxxvhobm8tclp2pwz5ivm7s3,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
xahqowhi7if9yo5i3xahqowbko63vlwe,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
ac4lfcllh6os06cac4lfvvpso36vbjgi,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
ad7a3xqnecendpi8ad7vmhyp89k6rn2v,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
06y61hwiare1ku06y61t8d0vu751jq61,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
dnaaetpm2a7tldk5v5dnaaejepfyxib9,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
nw3lg26az2sa2zs6469nw3lg0yf7ojx8,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
bcvekkcq16y6dqqbgk4up7zonbcvekkc,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
qoliawhvckmxsszkhqoliddnfhjl68cz,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
01lobak6g21shuhteqn801lobasypt4m,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
ddhp4x7uwlo9kircftpddhp4x3ddj77v,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
l8psqotgbfda3cl8pszvvbem3szwfki2,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
mvgpv9mv6hhlu6vemx8pmvgpv9mo6tm7,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
b7r0t26yh43089wc0hb7rmwmzyk10qpy,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
ri6jvh9igiihwqp5sri6wyjyhdie7c2v,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
muedjllev1ircn3fmuedjlabkj9esc9i,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
t4fwddiq4a5tfnwm4icr0t4fwdd7bsta,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
lmfhintk3ee0yflmfj8i5l9vq31eojo7,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
z84xwru1uc5l4ynab32lgzrmz84xwruh,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
